id,problem_id,ground_truth,seed,arm,episode_status,success,verified_outcome,predicted_status,provider_calls,accounted_cost_usd,provider_reported_cost_usd,accounting_margin_usd,uncertain_calls,transport_errors,wall_latency_ms,total_tokens,generated_usage_complete,provider_attempt_usage_complete,known_generated_token_subtotal,generated_candidates,evaluated_candidates,unevaluated_candidates,solver_calls,rounds,error
55a3796da81ca3f20dd4,linear-unsat-0034,unsat,17,multi_generic_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,5.6e-05,5.464e-05,1.3600000000000005e-06,0,0,2443.794663064182,1368,True,True,1368,4,1,3,1,1,
55a8ac30d700b86de050,linear-sat-0192,sat,17,multi_unsat_core_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000816,0.00081434,1.6600000000000078e-06,0,0,34827.36315578222,7298,True,True,7298,4,2,2,1,1,
55e74cbd08dbefc1b359,linear-sat-0063,sat,29,cd_vgs_core_rank,complete,0,BUDGET_EXCEEDED,,16,0.004396,0.004389829999999998,6.1700000000015215e-06,0,0,292142.3169756308,40371,True,True,40371,16,16,0,1,4,
55f338701079cecc7aca,linear-sat-0156,sat,43,one_shot,complete,1,CERTIFIED_SAT,sat,1,7.1e-05,7.077e-05,2.3000000000000288e-07,0,0,4710.740990005434,749,True,True,749,1,1,0,1,1,
5604f39fa99135a49556,linear-sat-0083,sat,43,multi_unsat_core_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000345,0.00034287,2.1299999999999813e-06,0,0,22442.508563399315,3659,True,True,3659,4,1,3,1,1,
5648556c910aa915b08a,linear-unsat-0085,unsat,43,multi_no_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,6e-05,5.715e-05,2.8500000000000015e-06,0,0,3012.7501534298062,1455,True,True,1455,4,1,3,1,1,
5654bdf25f9b9ffb4d0f,linear-sat-0197,sat,43,multi_no_feedback,complete,0,BUDGET_EXCEEDED,,16,0.004347,0.004340689999999999,6.310000000001557e-06,0,0,219058.69204178452,42153,True,True,42153,16,16,0,1,4,
57789e79b02095dff761,linear-sat-0156,sat,29,multi_no_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000503,0.00050018,2.8199999999999493e-06,0,0,31074.089613743126,4666,True,True,4666,4,1,3,1,1,
57a847395061b872a614,linear-unsat-0176,unsat,43,one_shot,complete,1,CERTIFIED_UNSAT,unsat,1,2e-05,1.905e-05,9.500000000000028e-07,0,0,576.1188101023436,525,True,True,525,1,1,0,1,1,
57bcd1ca92ac0afa1908,linear-unsat-0165,unsat,43,multi_unsat_core_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,6.1e-05,5.849e-05,2.5100000000000014e-06,0,0,3527.134170755744,1533,True,True,1533,4,1,3,1,1,
57c2fe062cfd7bc01734,linear-sat-0220,sat,43,multi_unsat_core_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000672,0.00066987,2.129999999999927e-06,0,0,36336.952914483845,6359,True,True,6359,4,1,3,1,1,
57d78ac2d7152c3b7a96,linear-sat-0022,sat,29,multi_unsat_core_feedback,complete,0,BUDGET_EXCEEDED,,16,0.00454,0.004532720000000001,7.279999999998399e-06,0,0,298412.4436089769,41864,True,True,41864,16,16,0,0,4,
5833a36d4437101fc085,linear-sat-0031,sat,17,multi_generic_feedback,complete,0,BUDGET_EXCEEDED,unsat,16,0.004126,0.00411322,1.278000000000043e-05,0,0,288222.98004012555,40114,True,True,40114,16,16,0,4,4,
583de838f4f1ebc1b279,linear-sat-0197,sat,17,multi_unsat_core_feedback,complete,0,BUDGET_EXCEEDED,unsat,16,0.004098,0.004088089999999999,9.910000000000994e-06,0,0,287381.8879360333,40413,True,True,40413,16,16,0,2,4,
58541a871b3b7707a5b8,linear-unsat-0145,unsat,43,one_shot,complete,0,BUDGET_EXCEEDED,,1,0.000687,,0.000687,1,1,90114.07521273941,,False,False,0,1,1,0,0,1,
58dfde2150637abb49e8,linear-sat-0263,sat,43,multi_unsat_core_feedback,complete,0,BUDGET_EXCEEDED,,16,0.004538,0.004531199999999998,6.800000000002117e-06,0,0,185428.2492166385,42160,True,True,42160,16,16,0,1,4,
58e59994f298975d7a58,linear-sat-0261,sat,43,multi_no_feedback,complete,0,BUDGET_EXCEEDED,,16,0.004475,0.004465210000000001,9.789999999999105e-06,0,0,283517.8082017228,40157,True,True,40157,16,16,0,1,4,
5953dac832ac246c5bf3,linear-sat-0274,sat,29,one_shot,complete,0,BUDGET_EXCEEDED,unsat,1,0.000124,0.00012394,5.999999999999604e-08,0,0,4688.8810293748975,1298,True,True,1298,1,1,0,1,1,
5956a8eff84f753c35c0,linear-sat-0186,sat,29,multi_generic_feedback,complete,0,BUDGET_EXCEEDED,,16,0.004271,0.00426433,6.6699999999994194e-06,0,0,203204.12845071405,42261,True,True,42261,16,16,0,5,4,
59755c9780e08a82eb09,linear-unsat-0010,unsat,43,multi_unsat_core_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,8.4e-05,8.157e-05,2.4299999999999886e-06,0,0,1668.7149470672011,2289,True,True,2289,4,1,3,1,1,
599ffb0a3c291a1b70d8,linear-sat-0028,sat,17,one_shot,complete,0,BUDGET_EXCEEDED,,1,0.000289,0.0002888,1.9999999999995065e-07,0,0,15793.40304620564,2800,True,True,2800,1,1,0,0,1,
5a22fa212a039f02d7c0,linear-unsat-0166,unsat,29,one_shot,complete,1,CERTIFIED_UNSAT,unsat,1,1.5e-05,1.497e-05,2.999999999999971e-08,0,0,663.0899449810386,389,True,True,389,1,1,0,1,1,
5a76af6ffeecadedf462,linear-sat-0039,sat,43,cd_vgs_core_rank,complete,1,CERTIFIED_SAT,sat,4,0.000633,0.00063024,2.7599999999999804e-06,0,0,60129.263271577656,5968,True,True,5968,4,1,3,1,1,
5b35f61a142598236fe3,linear-sat-0197,sat,17,multi_generic_feedback,complete,0,BUDGET_EXCEEDED,unsat,16,0.003838,0.003827959999999999,1.0040000000000656e-05,0,0,248300.55497214198,38412,True,True,38412,16,16,0,3,4,
5b7c47e35e38e5e26222,linear-sat-0159,sat,17,multi_no_feedback,complete,1,CERTIFIED_SAT,sat,8,0.002284,0.00227976,4.239999999999973e-06,0,0,126208.73577985913,21672,True,True,21672,8,6,2,1,2,
5bebcc59f14c77a3431d,linear-sat-0028,sat,43,multi_no_feedback,complete,0,BUDGET_EXCEEDED,unsat,16,0.00415,0.004146430000000001,3.5699999999987478e-06,0,0,259260.30493620783,41151,True,True,41151,16,16,0,3,4,
5c37af5686ce46975548,linear-unsat-0176,unsat,29,multi_unsat_core_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,7.9e-05,7.607e-05,2.9300000000000007e-06,0,0,2001.6946038231254,2099,True,True,2099,4,1,3,1,1,
5c4965f60f5bc2c82d09,linear-sat-0214,sat,43,multi_unsat_core_feedback,complete,0,BUDGET_EXCEEDED,,16,0.004369,0.004364029999999998,4.970000000001709e-06,0,0,268171.713039279,41551,True,True,41551,16,16,0,1,4,
5c62bfd2c6bfc5411f78,linear-sat-0205,sat,17,multi_generic_feedback,complete,1,CERTIFIED_SAT,sat,8,0.002235,0.00222894,6.060000000000006e-06,0,0,145730.0438126549,20118,True,True,20118,8,8,0,1,2,
5c6b497ba4f0193d502b,linear-sat-0028,sat,17,multi_no_feedback,complete,0,BUDGET_EXCEEDED,unsat,16,0.003497,0.0034926600000000007,4.339999999999379e-06,0,0,203587.55258657038,36122,True,True,36122,16,16,0,5,4,
5cad08e032ca485d8d08,linear-sat-0054,sat,29,multi_generic_feedback,complete,0,BUDGET_EXCEEDED,,16,0.004365,0.004358769999999999,6.230000000001165e-06,0,0,239342.6119564101,40969,True,True,40969,16,16,0,1,4,
5cbac00ed6e2db10ba91,linear-sat-0137,sat,43,cd_vgs_core_rank,complete,1,CERTIFIED_SAT,sat,4,0.000906,0.00090406,1.9399999999999713e-06,0,0,54695.72332780808,7902,True,True,7902,4,1,3,1,1,
5cbde68c1d52729bca04,linear-unsat-0125,unsat,43,multi_unsat_core_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,0.000104,0.0001002,3.7999999999999975e-06,0,0,2410.091227851808,2900,True,True,2900,4,1,3,1,1,
5d2f9d2dc16be862a845,linear-sat-0054,sat,43,cd_vgs_core_rank,complete,0,BUDGET_EXCEEDED,,16,0.004556,0.0045499999999999985,6.000000000001664e-06,0,0,275999.3067253381,42440,True,True,42440,16,16,0,0,4,
5d319dea399c927380cf,linear-sat-0274,sat,43,multi_generic_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000762,0.0007599200000000001,2.0799999999998988e-06,0,0,58792.796776629984,7224,True,True,7224,4,1,3,1,1,
5d8ef6a99a7d8dc87932,linear-unsat-0053,unsat,29,cd_vgs_core_rank,complete,1,CERTIFIED_UNSAT,unsat,4,9.2e-05,8.999e-05,2.0100000000000028e-06,0,0,3218.9197512343526,2563,True,True,2563,4,1,3,1,1,
5dbaab35874ba26ce8cb,linear-unsat-0034,unsat,29,cd_vgs_core_rank,complete,1,CERTIFIED_UNSAT,unsat,4,5.6e-05,5.464e-05,1.3600000000000005e-06,0,0,2224.2152569815516,1368,True,True,1368,4,1,3,1,1,
5dc1279242505bcb70e6,linear-unsat-0145,unsat,17,multi_unsat_core_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,6e-05,5.953e-05,4.700000000000006e-07,0,0,2042.00538713485,1541,True,True,1541,4,1,3,1,1,
5de36bed8121ae655eae,linear-sat-0233,sat,17,multi_unsat_core_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000441,0.0004389499999999999,2.050000000000077e-06,0,0,31447.207080200315,4195,True,True,4195,4,1,3,1,1,
5ed0fa14dae807efa2a2,linear-sat-0061,sat,17,multi_no_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000749,0.00074748,1.519999999999972e-06,0,0,41793.9914688468,6956,True,True,6956,4,1,3,1,1,
5f0dc4217de922d5342a,linear-unsat-0026,unsat,17,one_shot,complete,1,CERTIFIED_UNSAT,unsat,1,1.9e-05,1.833e-05,6.700000000000021e-07,0,0,447.0464922487736,501,True,True,501,1,1,0,1,1,
5fe26b419851eab24121,linear-sat-0280,sat,17,one_shot,complete,1,CERTIFIED_SAT,sat,1,0.000249,0.00024847,5.299999999999966e-07,0,0,12198.262428864837,2259,True,True,2259,1,1,0,1,1,
6113c379fb9d12347619,linear-unsat-0173,unsat,29,cd_vgs_core_rank,complete,1,CERTIFIED_UNSAT,unsat,4,9.2e-05,9.008e-05,1.919999999999995e-06,0,0,2331.6614497452974,2576,True,True,2576,4,1,3,1,1,
61409fd792e3e4b68f87,linear-sat-0028,sat,17,multi_unsat_core_feedback,complete,0,BUDGET_EXCEEDED,,16,0.002942,0.0029336500000000008,8.349999999999417e-06,0,0,173446.5089207515,32025,True,True,32025,16,16,0,7,4,
620730e46e8d91ac1691,linear-unsat-0165,unsat,29,multi_unsat_core_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,6.1e-05,5.8490000000000004e-05,2.5099999999999946e-06,0,0,2141.867018304765,1533,True,True,1533,4,1,3,1,1,
6242ee77d4a7d33748dc,linear-sat-0192,sat,17,one_shot,complete,0,BUDGET_EXCEEDED,,1,0.000277,0.00027632,6.800000000000274e-07,0,0,14527.987144887447,2384,True,True,2384,1,1,0,0,1,
627a1b022a603988882e,linear-sat-0068,sat,17,multi_no_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000577,0.00057493,2.0700000000000666e-06,0,0,25791.77662078291,5801,True,True,5801,4,1,3,1,1,
6305ced53b202a12c0d4,linear-sat-0137,sat,29,one_shot,complete,1,CERTIFIED_SAT,sat,1,0.000203,0.00020203,9.700000000000127e-07,0,0,13796.77370376885,1791,True,True,1791,1,1,0,1,1,
63305171b355f414597f,linear-sat-0280,sat,29,one_shot,complete,1,CERTIFIED_SAT,sat,1,0.000258,0.00025757,4.299999999999942e-07,0,0,14606.958637014031,2329,True,True,2329,1,1,0,1,1,
63340bd0210af1812ad7,linear-sat-0261,sat,29,cd_vgs_core_rank,complete,0,BUDGET_EXCEEDED,,16,0.00444,0.004426339999999999,1.3660000000001275e-05,0,0,272302.6956571266,40058,True,True,40058,16,16,0,1,4,
6366ae168ff5043a8f6e,linear-unsat-0026,unsat,29,multi_generic_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,7.6e-05,7.306e-05,2.940000000000009e-06,0,0,2874.8350059613585,2002,True,True,2002,4,1,3,1,1,
63790d168f139423c8d4,linear-unsat-0026,unsat,29,cd_vgs_core_rank,complete,1,CERTIFIED_UNSAT,unsat,4,7.6e-05,7.319e-05,2.8100000000000087e-06,0,0,1799.830300733447,2003,True,True,2003,4,1,3,1,1,
6393e599e5afcebf871a,linear-sat-0039,sat,43,multi_generic_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000665,0.00066378,1.2200000000000188e-06,0,0,34167.422423139215,6226,True,True,6226,4,1,3,1,1,
63a7b5d736e30564525e,linear-sat-0121,sat,17,one_shot,complete,0,BUDGET_EXCEEDED,,1,0.000278,0.00027716,8.399999999999987e-07,0,0,14246.657626703382,2412,True,True,2412,1,1,0,0,1,
6490d342471808bece5a,linear-unsat-0125,unsat,29,multi_generic_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,0.000103,9.994e-05,3.060000000000001e-06,0,0,2738.348967395723,2898,True,True,2898,4,1,3,1,1,
64e423e7174d3f99b3b5,linear-unsat-0056,unsat,29,multi_no_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,7.6e-05,7.462e-05,1.3800000000000037e-06,0,0,2243.5904080048203,2014,True,True,2014,4,1,3,1,1,
654ddc82d97e17bf1808,linear-sat-0233,sat,43,multi_unsat_core_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000627,0.0006248499999999999,2.150000000000025e-06,0,0,37416.59666132182,5625,True,True,5625,4,1,3,1,1,
65719e88a688ccf36311,linear-unsat-0034,unsat,17,multi_no_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,5.6e-05,5.464e-05,1.3600000000000005e-06,0,0,2315.844834782183,1368,True,True,1368,4,1,3,1,1,
657e2ee919061a176230,linear-unsat-0167,unsat,29,one_shot,complete,1,CERTIFIED_UNSAT,unsat,1,1.6e-05,1.581e-05,1.8999999999999987e-07,0,0,532.6107675209641,417,True,True,417,1,1,0,1,1,
66289b481fb563760c20,linear-unsat-0148,unsat,29,multi_unsat_core_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,7.6e-05,7.345e-05,2.5500000000000078e-06,0,0,1958.3642622455955,2005,True,True,2005,4,1,3,1,1,
66a7a91ca02b1a05539c,linear-unsat-0167,unsat,43,cd_vgs_core_rank,complete,1,CERTIFIED_UNSAT,unsat,4,6.4e-05,6.324e-05,7.599999999999995e-07,0,0,1941.3089407607913,1668,True,True,1668,4,1,3,1,1,
66b12a8d453cb931d82e,linear-sat-0028,sat,43,cd_vgs_core_rank,complete,0,BUDGET_EXCEEDED,,16,0.003478,0.003470440000000001,7.559999999999338e-06,0,0,202033.68037380278,36148,True,True,36148,16,16,0,5,4,
66b3c589bf0c25b22a7e,linear-sat-0083,sat,43,multi_no_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000305,0.00030257,2.4299999999999886e-06,0,0,16868.786800652742,3349,True,True,3349,4,2,2,2,1,
6723d2ecd9520cc86e36,linear-sat-0220,sat,43,cd_vgs_core_rank,complete,1,CERTIFIED_SAT,sat,4,0.000461,0.00045836,2.6399999999999883e-06,0,0,24347.298656590283,4732,True,True,4732,4,1,3,1,1,
683dd0f7610153172989,linear-sat-0214,sat,29,multi_no_feedback,complete,0,BUDGET_EXCEEDED,,16,0.004576,0.004563200000000002,1.2799999999998576e-05,0,0,299303.03658917546,42880,True,True,42880,16,16,0,0,4,
68c5a2f338cc5f88334f,linear-unsat-0176,unsat,17,cd_vgs_core_rank,complete,1,CERTIFIED_UNSAT,unsat,4,8e-05,7.62e-05,3.800000000000011e-06,0,0,2377.3836763575673,2100,True,True,2100,4,1,3,1,1,
68ed3279f5d2616c4f9e,linear-sat-0244,sat,17,multi_generic_feedback,complete,1,CERTIFIED_SAT,sat,4,0.001058,0.00105536,2.639999999999934e-06,0,0,49756.27688225359,9152,True,True,9152,4,1,3,1,1,
68faad46bf916227df7d,linear-sat-0057,sat,17,multi_generic_feedback,complete,0,BUDGET_EXCEEDED,,16,0.004319,0.00431467,4.330000000000306e-06,0,0,203660.55895388126,40679,True,True,40679,16,16,0,1,4,
6946b087aad4fe92e8e4,linear-unsat-0145,unsat,17,one_shot,complete,1,CERTIFIED_UNSAT,unsat,1,1.5e-05,1.485e-05,1.5000000000000026e-07,0,0,446.2867174297571,385,True,True,385,1,1,0,1,1,
69496d8eda52863260c5,linear-sat-0263,sat,29,multi_generic_feedback,stopped,0,,,1,0.000282,0.00028184,1.6000000000002557e-07,0,0,19209.435778670013,,False,False,,,,,,,StudyStopped
69600dfc11dd345a32cd,linear-sat-0280,sat,43,multi_generic_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000997,0.0009962200000000001,7.799999999999214e-07,0,0,46635.68165246397,9054,True,True,9054,4,1,3,1,1,
699884435c5e71c65428,linear-sat-0192,sat,43,multi_no_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000773,0.00077144,1.5600000000000596e-06,0,0,44084.623794071376,6968,True,True,6968,4,3,1,1,1,
69a3428188597313628b,linear-sat-0022,sat,17,multi_generic_feedback,complete,0,BUDGET_EXCEEDED,,16,0.00454,0.004532720000000001,7.279999999998399e-06,0,0,306733.9966678992,41864,True,True,41864,16,16,0,0,4,
6a675be3ad70e148bc5e,linear-unsat-0166,unsat,29,multi_generic_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,6e-05,5.988e-05,1.1999999999999885e-07,0,0,1906.8724662065506,1556,True,True,1556,4,1,3,1,1,
6b70b24d7aed0b3f9a06,linear-sat-0205,sat,29,multi_no_feedback,complete,1,CERTIFIED_SAT,sat,4,0.001054,0.00105192,2.080000000000007e-06,0,0,74724.03870802373,9544,True,True,9544,4,2,2,1,1,
6bed78511666b9c827aa,linear-sat-0244,sat,17,cd_vgs_core_rank,complete,1,CERTIFIED_SAT,sat,4,0.001101,0.00109878,2.220000000000043e-06,0,0,43188.17658163607,9486,True,True,9486,4,4,0,1,1,
6c0e7aba997e053e9063,linear-sat-0083,sat,43,one_shot,complete,1,CERTIFIED_SAT,sat,1,0.000122,0.0001215,4.999999999999986e-07,0,0,7726.503491401672,1190,True,True,1190,1,1,0,1,1,
6d1c854d7d1f38edda7b,linear-sat-0159,sat,43,one_shot,complete,0,BUDGET_EXCEEDED,,1,0.000287,0.0002864,5.999999999999604e-07,0,0,16412.316122092307,2720,True,True,2720,1,1,0,0,1,
6d271f431fdabe33bf3e,linear-sat-0057,sat,43,cd_vgs_core_rank,complete,1,CERTIFIED_SAT,sat,12,0.003801,0.00308767,0.0007133300000000003,1,1,270753.23508121073,,False,False,28879,12,10,2,1,3,
6d6427cb184ac6e90b8d,linear-sat-0186,sat,17,multi_generic_feedback,complete,0,BUDGET_EXCEEDED,,16,0.004627,0.00461949,7.509999999999635e-06,0,0,311998.008758761,44993,True,True,44993,16,16,0,1,4,
6dbe8abce89533813fe8,linear-sat-0233,sat,43,multi_no_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000598,0.0005958599999999999,2.1400000000000845e-06,0,0,31700.868454761803,5402,True,True,5402,4,1,3,1,1,
6df6f3a907b0a521ab32,linear-sat-0083,sat,17,one_shot,complete,1,CERTIFIED_SAT,sat,1,0.000121,0.00012085,1.5000000000000365e-07,0,0,6864.195327274501,1185,True,True,1185,1,1,0,1,1,
6e2e2209d5cd4bc61da4,linear-sat-0061,sat,17,cd_vgs_core_rank,complete,1,CERTIFIED_SAT,sat,4,0.000859,0.0008572,1.7999999999999353e-06,0,0,37426.64363048971,7800,True,True,7800,4,1,3,1,1,
6e83f25c4b5bf5d114d0,linear-unsat-0085,unsat,29,multi_unsat_core_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,6e-05,5.728e-05,2.720000000000001e-06,0,0,1870.4686844721437,1456,True,True,1456,4,1,3,1,1,
6f8f74f8637e1bd8d423,linear-sat-0220,sat,43,multi_generic_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000554,0.00055196,2.040000000000028e-06,0,0,26690.350491553545,5452,True,True,5452,4,1,3,1,1,
701d8e9ae0de536405ef,linear-sat-0031,sat,43,one_shot,complete,0,BUDGET_EXCEEDED,,1,0.000287,0.0002864,5.999999999999604e-07,0,0,17257.39584863186,2720,True,True,2720,1,1,0,0,1,
7037e2acca597233764a,linear-unsat-0056,unsat,43,multi_no_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,7.6e-05,7.436e-05,1.6400000000000046e-06,0,0,2318.264135159552,2012,True,True,2012,4,1,3,1,1,
70b3e8eba765f7fb690c,linear-sat-0031,sat,29,multi_unsat_core_feedback,complete,0,BUDGET_EXCEEDED,,16,0.004313,0.00430055,1.2449999999999788e-05,0,0,269630.1516564563,41555,True,True,41555,16,16,0,2,4,
710e450cd78ac5b83f35,linear-unsat-0078,unsat,17,multi_unsat_core_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,8e-05,7.62e-05,3.800000000000011e-06,0,0,2822.536292485893,2100,True,True,2100,4,1,3,1,1,
71212e78a209cbaa2d2e,linear-sat-0292,sat,29,multi_unsat_core_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000344,0.00034266,1.3400000000000109e-06,0,0,16460.76670475304,3522,True,True,3522,4,1,3,1,1,
715f4da1f5e5e0e1c013,linear-sat-0197,sat,17,one_shot,complete,0,BUDGET_EXCEEDED,,1,0.000288,0.0002876,4.000000000000097e-07,0,0,19934.04076900333,2760,True,True,2760,1,1,0,0,1,
7183e22705fd5c53e483,linear-unsat-0010,unsat,43,cd_vgs_core_rank,complete,1,CERTIFIED_UNSAT,unsat,4,8.4e-05,8.157e-05,2.4299999999999886e-06,0,0,2143.9930964261293,2289,True,True,2289,4,1,3,1,1,
7241b4fcf5832ca4634b,linear-unsat-0044,unsat,17,multi_generic_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,0.000112,0.00011019,1.809999999999998e-06,0,0,1925.8818840608,3223,True,True,3223,4,1,3,1,1,
72512a0ff56d43ce3483,linear-sat-0039,sat,43,multi_unsat_core_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000678,0.0006761299999999999,1.8700000000000617e-06,0,0,26592.018235474825,6321,True,True,6321,4,1,3,1,1,
7268315a1c3a6fe068a2,linear-unsat-0023,unsat,29,multi_no_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,6e-05,5.988e-05,1.1999999999999885e-07,0,0,2198.55095166713,1556,True,True,1556,4,1,3,1,1,
73318e790cc38708abcd,linear-sat-0220,sat,17,multi_generic_feedback,complete,1,CERTIFIED_SAT,sat,4,0.000679,0.00067793,1.0700000000000423e-06,0,0,36160.516939125955,6421,True,True,6421,4,1,3,1,1,
739c725b6234274bd01f,linear-sat-0156,sat,17,cd_vgs_core_rank,complete,1,CERTIFIED_SAT,sat,4,0.000244,0.00024187000000000001,2.1299999999999813e-06,0,0,16137.464761734009,2679,True,True,2679,4,1,3,1,1,
73c8d79106e0267c4493,linear-sat-0031,sat,29,one_shot,complete,0,BUDGET_EXCEEDED,,1,0.000287,0.0002864,5.999999999999604e-07,0,0,12487.360238097608,2720,True,True,2720,1,1,0,0,1,
73cdd281ed78fbe9891f,linear-sat-0031,sat,29,multi_no_feedback,complete,0,BUDGET_EXCEEDED,,16,0.003796,0.00378693,9.069999999999911e-06,0,0,197046.26494832337,37401,True,True,37401,16,16,0,8,4,
73e4eb478f2d55b36630,linear-sat-0186,sat,43,multi_generic_feedback,complete,0,BUDGET_EXCEEDED,,16,0.004498,0.004490790000000001,7.209999999999682e-06,0,0,272654.41750362515,44003,True,True,44003,16,16,0,2,4,
742aa6adbaef5df1e8ff,linear-unsat-0128,unsat,43,cd_vgs_core_rank,complete,1,CERTIFIED_UNSAT,unsat,4,0.0001,9.942e-05,5.800000000000114e-07,0,0,1825.253937393427,2894,True,True,2894,4,1,3,1,1,
74ed2c34ff162bac6966,linear-sat-0054,sat,17,multi_no_feedback,complete,0,BUDGET_EXCEEDED,,16,0.004544,0.004542080000000002,1.9199999999981385e-06,0,0,181230.27206305414,42176,True,True,42176,16,16,0,0,4,
755908f1f49b98beeef9,linear-sat-0057,sat,29,one_shot,complete,0,BUDGET_EXCEEDED,,1,0.000284,0.000284,0.0,0,0,23934.636684134603,2640,True,True,2640,1,1,0,0,1,
7602cb4209f12b6b342f,linear-sat-0121,sat,17,multi_no_feedback,complete,1,CERTIFIED_SAT,sat,4,0.001084,0.0010809499999999998,3.0500000000001012e-06,0,0,58447.760925628245,9435,True,True,9435,4,4,0,1,1,
760a689217926dc46f4c,linear-unsat-0128,unsat,29,cd_vgs_core_rank,complete,1,CERTIFIED_UNSAT,unsat,4,0.0001,9.968e-05,3.200000000000105e-07,0,0,1977.948235347867,2896,True,True,2896,4,1,3,1,1,
76cd4062c72ee0e22383,linear-sat-0244,sat,43,multi_generic_feedback,complete,0,BUDGET_EXCEEDED,,16,0.004319,0.00431581,3.190000000000137e-06,0,0,178127.8781061992,37537,True,True,37537,16,16,0,1,4,
76ed8568cf7c0fdc9eeb,linear-unsat-0125,unsat,29,multi_unsat_core_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,0.000104,0.0001002,3.7999999999999975e-06,0,0,2263.5556859895587,2900,True,True,2900,4,1,3,1,1,
77698ea7f294bf41e2f7,linear-sat-0022,sat,17,one_shot,complete,0,BUDGET_EXCEEDED,,1,0.000283,0.0002828,2.0000000000000486e-07,0,0,23479.42955326289,2600,True,True,2600,1,1,0,0,1,
7827cdaa6375d3c0cc64,linear-unsat-0010,unsat,17,one_shot,complete,1,CERTIFIED_UNSAT,unsat,1,2.1e-05,2.036e-05,6.399999999999973e-07,0,0,505.6446548551321,572,True,True,572,1,1,0,1,1,
78647173c1e624f73291,linear-sat-0054,sat,43,one_shot,complete,0,BUDGET_EXCEEDED,,1,0.000284,0.00028388,1.1999999999999207e-07,0,0,18700.625895522535,2636,True,True,2636,1,1,0,0,1,
78d77d69291f3f839386,linear-unsat-0078,unsat,17,multi_no_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,8e-05,7.62e-05,3.800000000000011e-06,0,0,2108.450999483466,2100,True,True,2100,4,1,3,1,1,
78f91aa592a43d4d5746,linear-unsat-0010,unsat,43,multi_generic_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,8.4e-05,8.144e-05,2.559999999999989e-06,0,0,2227.718038484454,2288,True,True,2288,4,1,3,1,1,
797113b30ed8f40b6bdb,linear-sat-0039,sat,43,one_shot,complete,1,CERTIFIED_SAT,sat,1,0.000161,0.00016003,9.700000000000127e-07,0,0,17375.726140104234,1511,True,True,1511,1,1,0,1,1,
79a552ae5e5f17b7908c,linear-sat-0230,sat,17,one_shot,complete,1,CERTIFIED_SAT,sat,1,5e-05,4.957e-05,4.3000000000000097e-07,0,0,2157.7503215521574,569,True,True,569,1,1,0,1,1,
7a4ce5a836aa70d34be5,linear-unsat-0056,unsat,43,multi_generic_feedback,complete,1,CERTIFIED_UNSAT,unsat,4,7.6e-05,7.41e-05,1.9000000000000055e-06,0,0,2261.552419513464,2010,True,True,2010,4,1,3,1,1,
7a4e4c54e15fbc2cc047,linear-sat-0242,sat,43,cd_vgs_core_rank,complete,0,BUDGET_EXCEEDED,,16,0.004099,0.00408914,9.860000000000424e-06,0,0,234620.87952625006,40418,True,True,40418,16,16,0,2,4,
7afffd6cf7cf50305196,linear-unsat-0085,unsat,43,one_shot,complete,1,CERTIFIED_UNSAT,unsat,1,1.5e-05,1.432e-05,6.800000000000003e-07,0,0,432.71774984896183,364,True,True,364,1,1,0,1,1,
